Abril,Agosto,Diciembre,Enero,Febrero,Indicador,Julio,Junio,Marzo,Mayo,cvegeomuni,Noviembre,Octubre,Septiembre,Unidad de Medida
0,9,15,0,0,Casos de Dengue,4,1,0,0,14045,15,14,12,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14046,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14047,1,0,0,Casos
0,0,3,0,0,Casos de Dengue,0,0,0,0,14048,2,1,0,Casos
1,3,9,1,1,Casos de Dengue,1,1,1,1,14049,9,5,3,Casos
1,250,312,0,0,Casos de Dengue,197,121,0,28,14050,312,310,295,Casos
0,0,5,0,0,Casos de Dengue,0,0,0,0,14051,4,3,2,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14052,0,0,0,Casos
1,33,78,0,0,Casos de Dengue,15,1,0,1,14018,77,66,53,Casos
5,5,19,0,2,Casos de Dengue,5,5,5,5,14043,19,12,5,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14057,0,0,0,Casos
2,2,2,1,1,Casos de Dengue,2,2,2,2,14053,2,2,2,Casos
1,11,46,0,0,Casos de Dengue,6,5,0,4,14055,45,31,14,Casos
0,0,9,0,0,Casos de Dengue,0,0,0,0,14058,8,4,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14059,0,0,0,Casos
0,0,8,0,0,Casos de Dengue,0,0,0,0,14060,8,8,3,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14061,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14062,0,0,0,Casos
0,30,184,0,0,Casos de Dengue,1,0,0,0,14063,182,180,134,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14064,0,0,0,Casos
8,18,27,2,3,Casos de Dengue,18,18,3,17,14065,26,24,20,Casos
4,74,114,0,0,Casos de Dengue,57,43,0,14,14066,114,114,101,Casos
38,51,186,9,17,Casos de Dengue,45,40,31,38,14067,162,113,69,Casos
0,1,11,0,0,Casos de Dengue,1,0,0,0,14069,11,4,3,Casos
0,0,7,0,0,Casos de Dengue,0,0,0,0,14071,7,6,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14072,0,0,0,Casos
16,59,86,2,2,Casos de Dengue,57,50,2,45,14113,82,72,66,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14125,0,0,0,Casos
1,1,32,0,0,Casos de Dengue,1,1,0,1,14073,30,18,3,Casos
0,6,28,0,0,Casos de Dengue,0,0,0,0,14007,27,25,19,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14074,0,0,0,Casos
0,1,2,0,0,Casos de Dengue,1,0,0,0,14075,2,1,1,Casos
0,0,2,0,0,Casos de Dengue,0,0,0,0,14076,2,1,0,Casos
0,1,13,0,0,Casos de Dengue,0,0,0,0,14077,10,9,6,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14078,0,0,0,Casos
0,3,35,0,0,Casos de Dengue,1,0,0,0,14098,34,23,6,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14080,0,0,0,Casos
0,4,4,0,0,Casos de Dengue,4,2,0,0,14081,4,4,4,Casos
10,31,63,2,4,Casos de Dengue,25,17,6,11,14056,61,57,39,Casos
0,4,10,0,0,Casos de Dengue,4,0,0,0,14082,9,9,5,Casos
0,1,1,0,0,Casos de Dengue,0,0,0,0,14083,1,1,1,Casos
4,52,88,0,0,Casos de Dengue,43,33,0,12,14084,88,76,65,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14085,0,0,0,Casos
1,21,25,0,0,Casos de Dengue,12,8,0,4,14086,25,24,23,Casos
4,17,27,0,0,Casos de Dengue,16,11,0,5,14087,27,21,17,Casos
0,0,2,0,0,Casos de Dengue,0,0,0,0,14089,2,2,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14088,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14090,0,0,0,Casos
0,17,26,0,0,Casos de Dengue,11,9,0,3,14091,26,25,18,Casos
0,1,1,0,0,Casos de Dengue,1,1,0,0,14092,1,1,1,Casos
2,2,13,1,1,Casos de Dengue,2,2,1,2,14093,10,9,3,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14094,0,0,0,Casos
0,40,64,0,0,Casos de Dengue,14,0,0,0,14095,64,64,62,Casos
1,69,275,0,0,Casos de Dengue,30,10,0,3,14096,265,221,141,Casos
15,245,613,10,15,Casos de Dengue,151,81,15,51,14097,591,499,362,Casos
8,14,27,0,2,Casos de Dengue,14,10,2,9,14099,25,16,16,Casos
31,35,57,6,17,Casos de Dengue,35,31,21,31,14100,53,48,35,Casos
3,58,269,1,1,Casos de Dengue,33,16,2,3,14101,259,205,110,Casos
0,1,2,0,0,Casos de Dengue,1,1,0,0,14102,2,2,1,Casos
9,9,12,1,2,Casos de Dengue,9,9,6,9,14103,11,11,9,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14104,0,0,0,Casos
0,0,3,0,0,Casos de Dengue,0,0,0,0,14105,3,2,1,Casos
1,10,11,0,0,Casos de Dengue,10,5,0,2,14106,11,11,11,Casos
0,9,22,0,0,Casos de Dengue,2,2,0,1,14107,22,22,17,Casos
5,24,91,1,1,Casos de Dengue,13,8,1,7,14108,87,62,39,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14109,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14110,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14111,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14112,0,0,0,Casos
1,24,52,1,1,Casos de Dengue,13,7,1,1,14114,49,37,33,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14115,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14116,0,0,0,Casos
0,1,4,0,0,Casos de Dengue,1,0,0,0,14068,3,1,1,Casos
1,1,1,1,1,Casos de Dengue,1,1,1,1,14118,1,1,1,Casos
13,73,147,0,0,Casos de Dengue,61,50,0,39,14119,144,117,91,Casos
7,77,335,4,5,Casos de Dengue,43,22,6,10,14120,325,267,147,Casos
4,83,114,1,1,Casos de Dengue,72,59,1,15,14121,114,110,104,Casos
5,47,92,0,0,Casos de Dengue,43,37,0,20,14122,91,62,56,Casos
0,1,7,0,0,Casos de Dengue,1,0,0,0,14123,7,6,5,Casos
1,28,141,1,1,Casos de Dengue,13,4,1,2,14023,139,83,41,Casos
0,4,50,0,0,Casos de Dengue,1,1,0,1,14124,48,33,11,Casos
