Abril,Agosto,Diciembre,Enero,Febrero,Indicador,Julio,Junio,Marzo,Mayo,cvegeomuni,Noviembre,Octubre,Septiembre,Unidad de Medida
0,0,0,0,0,Casos de Dengue,0,0,0,0,14038,0,0,0,Casos
16,43,129,8,9,Casos de Dengue,39,25,14,20,14039,112,84,66,Casos
0,1,1,0,0,Casos de Dengue,1,0,0,0,14040,1,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14041,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14042,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14044,0,0,0,Casos
0,0,4,0,0,Casos de Dengue,0,0,0,0,14045,2,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14046,0,0,0,Casos
0,1,7,0,0,Casos de Dengue,0,0,0,0,14047,7,5,2,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14048,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14049,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14050,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14051,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14052,0,0,0,Casos
0,1,35,0,0,Casos de Dengue,1,0,0,0,14018,17,7,4,Casos
19,34,58,6,12,Casos de Dengue,28,26,13,21,14043,54,52,49,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14057,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14053,0,0,0,Casos
0,3,5,0,0,Casos de Dengue,3,2,0,0,14055,4,4,4,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14058,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14059,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14060,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14061,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14062,0,0,0,Casos
1,8,125,1,1,Casos de Dengue,3,1,1,1,14063,113,93,31,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14064,0,0,0,Casos
0,2,13,0,0,Casos de Dengue,0,0,0,0,14065,13,11,6,Casos
0,0,4,0,0,Casos de Dengue,0,0,0,0,14066,1,1,0,Casos
77,119,207,22,43,Casos de Dengue,112,98,63,85,14067,188,166,135,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14069,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14071,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14072,0,0,0,Casos
0,1,6,0,0,Casos de Dengue,0,0,0,0,14113,1,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14125,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14073,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14007,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14074,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14075,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14076,0,0,0,Casos
0,0,3,0,0,Casos de Dengue,0,0,0,0,14077,2,1,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14078,0,0,0,Casos
3,4,6,1,1,Casos de Dengue,4,4,3,4,14098,6,5,4,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14080,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14081,0,0,0,Casos
1,3,8,1,1,Casos de Dengue,3,3,1,1,14056,8,7,6,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14082,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14083,0,0,0,Casos
0,2,12,0,0,Casos de Dengue,2,1,0,0,14084,9,7,6,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14085,0,0,0,Casos
1,1,5,1,1,Casos de Dengue,1,1,1,1,14086,2,1,1,Casos
0,0,2,0,0,Casos de Dengue,0,0,0,0,14087,1,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14089,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14088,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14090,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14091,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14092,0,0,0,Casos
0,6,6,0,0,Casos de Dengue,6,3,0,3,14093,6,6,6,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14094,0,0,0,Casos
0,0,10,0,0,Casos de Dengue,0,0,0,0,14095,10,8,3,Casos
0,1,13,0,0,Casos de Dengue,1,1,0,0,14096,10,3,2,Casos
3,23,58,0,0,Casos de Dengue,22,9,3,3,14097,52,45,33,Casos
9,10,16,0,0,Casos de Dengue,10,10,2,10,14099,11,10,10,Casos
64,93,118,31,49,Casos de Dengue,88,80,62,69,14100,112,108,98,Casos
3,11,40,0,0,Casos de Dengue,7,4,2,4,14101,32,26,17,Casos
5,5,8,1,2,Casos de Dengue,5,5,4,5,14102,5,5,5,Casos
6,12,21,1,1,Casos de Dengue,11,11,1,9,14103,21,19,18,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14104,0,0,0,Casos
,0,0,0,0,Casos de Dengue,0,0,0,0,14105,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14106,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14107,0,0,0,Casos
1,12,52,1,1,Casos de Dengue,5,1,1,1,14108,49,45,35,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14109,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14110,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14111,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14112,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14114,1,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14115,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14116,0,0,0,Casos
9,13,21,3,7,Casos de Dengue,12,11,9,10,14068,16,14,13,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14118,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14119,0,0,0,Casos
6,26,110,4,4,Casos de Dengue,21,11,5,6,14120,95,72,38,Casos
0,34,43,0,0,Casos de Dengue,19,16,0,0,14121,42,39,37,Casos
2,2,5,0,1,Casos de Dengue,2,2,2,2,14122,5,2,2,Casos
0,0,2,0,0,Casos de Dengue,0,0,0,0,14123,0,0,0,Casos
0,19,88,0,0,Casos de Dengue,1,0,0,0,14023,85,81,60,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14124,1,1,1,Casos
