Abril,Agosto,Diciembre,Enero,Febrero,Indicador,Julio,Junio,Marzo,Mayo,cvegeomuni,Noviembre,Octubre,Septiembre,Unidad de Medida
0,0,2,0,0,Casos de Dengue,0,0,0,0,14029,2,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14033,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14034,0,0,0,Casos
0,1,2,0,0,Casos de Dengue,0,0,0,0,14009,2,2,2,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14037,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14054,0,0,0,Casos
0,1,16,0,0,Casos de Dengue,1,0,0,0,14070,11,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14035,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14036,1,1,1,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14079,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14038,0,0,0,Casos
0,18,283,0,0,Casos de Dengue,6,0,0,0,14039,256,162,67,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14040,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14041,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14042,0,0,0,Casos
0,0,11,0,0,Casos de Dengue,0,0,0,0,14044,11,10,6,Casos
0,1,6,0,0,Casos de Dengue,0,0,0,0,14045,6,6,5,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14046,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14047,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14048,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14049,0,0,0,Casos
0,1,7,0,0,Casos de Dengue,0,0,0,0,14050,7,5,2,Casos
0,0,3,0,0,Casos de Dengue,0,0,0,0,14051,3,2,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14052,0,0,0,Casos
0,0,7,0,0,Casos de Dengue,0,0,0,0,14018,7,6,3,Casos
0,0,7,0,0,Casos de Dengue,0,0,0,0,14043,7,7,7,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14057,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14053,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14055,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14058,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14059,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14060,0,0,0,Casos
0,0,2,0,0,Casos de Dengue,0,0,0,0,14061,2,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14062,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14063,1,1,1,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14064,1,0,0,Casos
0,1,11,0,0,Casos de Dengue,0,0,0,0,14065,7,4,1,Casos
0,0,3,0,0,Casos de Dengue,0,0,0,0,14066,2,0,0,Casos
0,3,48,0,0,Casos de Dengue,2,2,0,2,14067,34,13,6,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14069,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14071,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14072,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14113,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14125,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14073,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14007,1,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14074,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14075,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14076,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14077,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14078,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14098,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14080,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14081,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14056,0,0,0,Casos
0,1,3,0,0,Casos de Dengue,1,1,0,1,14082,2,2,2,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14083,0,0,0,Casos
0,0,6,0,0,Casos de Dengue,0,0,0,0,14084,3,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14085,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14086,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14087,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14089,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14088,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14090,0,0,0,Casos
0,0,3,0,0,Casos de Dengue,0,0,0,0,14091,3,2,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14092,0,0,0,Casos
0,0,24,0,0,Casos de Dengue,0,0,0,0,14093,21,10,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14094,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14095,0,0,0,Casos
0,2,46,0,0,Casos de Dengue,0,0,0,0,14096,41,17,7,Casos
0,2,66,0,0,Casos de Dengue,1,0,0,0,14097,59,27,13,Casos
0,0,2,0,0,Casos de Dengue,0,0,0,0,14099,1,0,0,Casos
1,1,7,1,1,Casos de Dengue,1,1,1,1,14100,5,1,1,Casos
0,8,56,0,0,Casos de Dengue,2,0,0,0,14101,53,43,22,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14102,1,1,0,Casos
0,0,4,0,0,Casos de Dengue,0,0,0,0,14103,2,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14104,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14105,0,0,0,Casos
0,0,6,0,0,Casos de Dengue,0,0,0,0,14106,6,6,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14107,0,0,0,Casos
0,0,8,0,0,Casos de Dengue,0,0,0,0,14108,7,5,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14109,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14110,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14111,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14112,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14114,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14115,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14116,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14068,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14118,0,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14119,0,0,0,Casos
0,31,258,0,0,Casos de Dengue,14,0,0,0,14120,253,171,83,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14121,1,0,0,Casos
0,0,0,0,0,Casos de Dengue,0,0,0,0,14122,0,0,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14123,1,0,0,Casos
0,0,5,0,0,Casos de Dengue,0,0,0,0,14023,5,4,0,Casos
0,0,1,0,0,Casos de Dengue,0,0,0,0,14124,1,1,0,Casos
